"species","rab.all","rab.win.Omnivore","rab.win.Vegan","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"Comamonas thiooxydans",3.28659557316149,-1.52197145655115,4.22815171022222,5.44344516604447,7.24251273801076,0.658173874444089,0.333333757183061,0.397535348284402,1,0.700000000000002,1
"Comamonas antarctica",-1.66764002121072,-3.48777589212157,1.22188781415093,4.3594086726887,4.11395873262239,0.936452062496048,0.134716778472618,0.249015954527436,1,0.284375,1
"Comamonas terrigena",-1.89829042977533,-1.67815976373167,-2.30281954342063,-1.83007155333299,6.54384386858519,-0.260392620888619,0.380208620616848,0.699170226368825,1,0.592968750000001,0.979339132968338
"Variovorax sp. WS11",0.470378943659449,-1.80114374839033,0.780663521744676,1.71534304552379,7.16869617283663,0.204725651567521,0.427083501745963,0.823608251177299,1,0.857031250000001,1
"Variovorax sp. 38R",1.56398620627561,1.794472989653,1.4694960604509,-0.64265865872536,5.30256194976376,-0.168629990398664,0.421875181024094,0.732564201830523,1,0.623437500000001,0.997250531099951
"Variovorax sp. UC74_104",0.116027658690728,-2.07397062843753,0.457318798899111,2.02439444930458,7.60300171771428,0.206301177792746,0.411458539964782,0.887621545567372,1,0.847656250000001,1
"Variovorax sp. PBL-H6",0.530772889256703,-2.05053386086436,0.870219411202667,2.09377076961737,5.54951729460887,0.347364718189629,0.41666686042708,0.679002290227776,1,0.854687500000001,1
"Variovorax sp. V213",-1.87216994131063,-1.66904100948407,-2.41488139781528,-0.920977767178446,6.45832978037368,-0.163128494337328,0.409326634621006,0.703967800150874,1,0.571875000000001,0.976416480625737
"Variovorax paradoxus",5.55176609862048,5.63782705200867,4.65497922848465,-1.00903744217023,1.24035829866747,-0.321179634404757,0.333333757183061,0.91124537600516,1,0.399999999999999,1
"Variovorax ureilyticus",-2.05778718709015,-1.96169516127877,-2.50890201040735,-1.88440959167225,6.39614099025897,-0.263584140551788,0.375000301404768,0.708353105383765,1,0.577343750000001,0.98094524927389
"Acidovorax sp. DW039",0.875233317143365,-3.47853445806131,4.0500761891217,8.71995717256727,4.90523038828704,1.87606072996056,0.000365399848804012,0.0548524884323073,1,0.10078125,1
"Acidovorax delafieldii",-1.52632311881803,-3.40524999077054,-0.123097846990893,3.61404927852998,3.83072532349161,0.833782790433252,0.151043204556575,0.25578995173035,1,0.31328125,1
"Acidovorax temperans",-1.5418107915937,-3.47269163926723,0.834152195240479,4.40844802140832,3.98463428435245,1.06259363808701,0.109377266019354,0.206991408416337,1,0.27109375,1
"Hydrogenophaga sp.",-0.533414066269334,-1.90323930310749,-0.248570831405191,1.13858261788361,5.2051638481853,0.204751260189187,0.383419964923157,0.642230052416026,1,0.728125000000001,1
"Hydrogenophaga sp. PBL-H3",-1.68095059191314,-3.26938486668879,1.67183620274038,4.77329237062636,4.20827591221612,1.08018834135472,0.130210178480212,0.216426598062863,1,0.290625,1
"Hydrogenophaga sp. RAC07",-1.27575087594278,-3.12045510577505,1.84611558241618,4.22159834809671,4.09955102839774,0.967208348918889,0.125001937486737,0.239368168197154,0.992793437391644,0.28359375,1
"Hydrogenophaga sp. SL48",-1.60683912891565,-1.49850265540744,-1.81173302161132,-0.401796074621604,6.30414683488581,-0.069669649919923,0.421875181024094,0.755869301901828,1,0.659375000000001,0.990759087625754
"Hydrogenophaga taeniospiralis",1.29902994091268,-1.82276836050969,2.09003204872466,5.0303375656896,6.10733464773368,0.843460038355001,0.229167533102453,0.225669254411883,1,0.403124999999999,1
"Hydrogenophaga crassostreae",-0.664098948667947,-1.30974006066761,-0.54200342536811,0.437546297180536,4.26068493166199,0.0761949283993066,0.458333428181143,0.780121022349478,1,0.832812500000001,0.998487413164651
"Hydrogenophaga crocea",1.45349449854794,2.25656055490006,-1.80583506206827,-2.74064336588825,6.55939165450439,-0.446519625466074,0.260417369656193,0.459236320042315,1,0.28515625,0.95143332631652
"Rhodoferax lithotrophicus",3.09209411291685,3.21760846108305,2.96124847650855,2.95607288835913,6.36377340481445,0.359675826913465,0.419689303598504,0.495372630500912,1,0.9578125,1
"Rhodoferax koreensis",0.50355885559882,-1.56842957203566,0.762999679840682,2.18085056069136,4.96549925524382,0.334138082668411,0.354167026979493,0.623733919268297,1,0.716406250000001,1
"Rhodoferax antarcticus",-0.813188843739898,-1.67416436584884,-0.529104353378289,0.476071801986814,4.28582493054742,0.12193488924877,0.463541749522704,0.695329757172946,1,0.844531250000001,0.99945152291918
"Rhodoferax aquaticus",-2.71912783765364,-3.67782825295149,0.983389031312218,4.69967028554345,6.11204801650076,0.581655747693412,0.270833989132961,0.453491551065157,1,0.539843750000001,1
"Paracidovorax cattleyae",-1.92600462455519,-3.54118366812021,2.58988251514814,6.36505484294557,4.77948713060701,1.17025647515263,0.130210178480212,0.173931421294089,1,0.2734375,1
"Paracidovorax avenae",1.32831974931361,3.18865834710341,1.03237835308447,-2.33779411558399,5.55894433999296,-0.419650874290008,0.279793357301702,0.618513624026612,1,0.3234375,0.968909119173596
"Alicycliphilus denitrificans",4.70233106683389,2.31727068064313,5.65047010647307,3.20988661269411,5.41236586653919,0.718623735471178,0.229167533102453,0.295968858327267,1,0.399999999999999,1
"Diaphorobacter sp. HDW4B",0.232308112410683,-2.45254507419525,0.538533506208092,1.9939043593292,5.43714540722053,0.328771821080119,0.39062525967192,0.588919857550537,1,0.807812500000001,1
"Diaphorobacter limosus",1.12644834625486,-3.5728540213808,3.04093146780044,7.54756832470883,5.1815378818586,1.68846000936805,0.000365399848804012,0.0580591944318558,1,0.10078125,1
"Diaphorobacter aerolatus",-1.39701374431694,-3.67073565744655,1.05684716277556,4.52259929459264,4.29083395806939,0.937681324451657,0.135418426403506,0.242920299534089,1,0.30390625,1
"Ramlibacter tataouinensis",0.921954292000041,-1.53925378811671,1.25138388556317,1.85026795994891,5.73207519621468,0.33546715484619,0.312500493206364,0.579208569336865,1,0.662500000000001,1
"Polaromonas hydrogenivorans",-1.63759471144064,-3.61937570247811,-0.244858024636954,3.7908727400808,3.84323426539706,0.796848413751404,0.155441882399723,0.277479522111722,1,0.3484375,1
"Ottowia sp. VDI28",2.62801614796156,2.71905233033524,2.59140957544869,2.89357778715255,6.01568575537699,0.459559155050019,0.385416940043501,0.49502797557131,1,0.873437500000001,1
"Ottowia oryzae",-1.44096882059797,-3.6215613483671,-0.277268771475155,3.36888843435886,3.62779991500911,0.780459892663589,0.166668022947628,0.303448488462066,1,0.3671875,1
"Limnohabitans sp. 63ED37-2",-1.60184600658087,-3.63089882182743,1.78931516938498,4.93775129881009,4.36162165392165,1.05810396152608,0.113991774788286,0.217522538076895,1,0.290625,1
"Delftia tsuruhatensis",-1.67240036812769,-1.5408650484586,-1.96786206210672,-1.80648189456047,8.42313217703506,-0.179373053669797,0.398963966228268,0.765056737190716,1,0.586718750000001,0.983383699545518
"Hylemonella gracilis",1.59747875858184,-1.82311672528916,1.92610455139636,2.3570266334036,6.89439793720949,0.280629141736337,0.435233307989157,0.750137074094094,1,0.873437500000001,1
"Candidatus Symbiobacter mobilis",-0.71652310863297,-1.5661581000899,-0.549323911656849,0.875193046176118,4.11615042345118,0.164155431379971,0.395833579489825,0.670371999167503,1,0.775781250000001,1
"Vandammella animalimorsus",1.44489703669847,2.30197910875779,-0.556037388358,-1.94582865663633,4.45289038748715,-0.338690214421033,0.31088132274071,0.625230009149297,1,0.378125,0.971202884388793
"Simplicispira suum",0.797548327973672,1.705316760321,0.0531823612396192,-1.44061908413335,4.01351819411544,-0.315589892793884,0.305699993864858,0.66879445638396,1,0.346875,0.959921197084719
"Turicimonas muris",4.89436113596706,4.0221417141363,7.04536371316162,3.01144699849421,2.21486755034728,1.38234522987616,0.103629329404354,0.103852472804719,1,0.19765625,1
"Sutterella wadsworthensis",15.1889457957692,18.3479465735068,5.9074232877588,-9.88707772844688,5.5611977481946,-1.34853066274523,0.104169063671829,0.143268519523813,1,0.0999999999999998,0.917849456424015
"Sutterella megalosphaeroides",4.35164861628249,3.816169682712,4.60577425380304,3.40612852236091,8.513995063833,0.448528694722562,0.362694632748351,0.453971579313731,1,0.700000000000002,1
"Sutterella faecalis",5.64691646001342,6.7695868577306,3.29009711344481,-2.28491681354121,3.16816909410971,-0.211886727650326,0.336787973446622,0.721279484936581,1,0.407031249999999,1
"Duodenibacillus massiliensis",3.89961457885687,3.33132948855722,4.14698196296622,1.53079441646643,8.52050855159795,0.238105492350989,0.317708808579265,0.634874149065045,1,0.697656250000002,1
"Achromobacter sp. AONIH1",2.5536491163043,3.87528493051202,-2.12755685678848,-3.90550440274364,7.79307368386411,-0.587878363402563,0.202073572267362,0.393930690699422,1,0.18984375,0.93061387386045
"Achromobacter sp. MFA1 R4",0.8343808607314,-2.09901549706784,1.17294464513175,2.32271881330397,6.38510673624414,0.339601017784963,0.424870638281578,0.743790773848848,1,0.852343750000001,1
"Achromobacter seleniivolatilans",3.03189268863219,3.15501997296308,2.90709872436408,2.78104549503419,6.08275541818345,0.35601221856982,0.419689303598504,0.53573917930339,1,0.94140625,1
"Achromobacter xylosoxidans",4.02807063953854,3.78017509706376,4.15323491274223,0.341732971120098,3.5087898360308,0.0860685234593652,0.4455959780921,0.927773336176646,1,0.9953125,1
"Achromobacter spanius",1.49398174498368,-1.59108845749348,1.99342430431505,2.06692723992998,6.17652484036127,0.278947310116012,0.432291822583124,0.59791921033563,1,0.857031250000001,1
"Achromobacter denitrificans",2.68649841299405,-2.2211926403526,2.80547304837474,5.75225319789908,5.04008187647284,0.981421975044486,0.229167533102453,0.190264610024927,1,0.399999999999999,1
"Alcaligenes faecalis",4.36162763583193,3.11573070949998,4.9636286401845,2.19506499893649,4.63634222063701,0.511781729227744,0.307292178288741,0.380857143815816,1,0.599218750000001,1
"Alcaligenes sp. WGS1538",-1.5787838280198,-3.36823556304732,1.72927695256478,4.40656053471008,4.02431204367286,1.1157254626736,0.12435426095506,0.238946225496879,1,0.2890625,1
"Bordetella bronchiseptica",-1.65063122991993,-3.56369813945803,2.72214912969025,5.65661635577582,4.5360970961694,1.18697640643695,0.125001937486737,0.170819164681626,1,0.24765625,1
"Bordetella hinzii",0.245885771041893,-2.29183366525906,0.53106884622707,2.64270304697753,6.0175330754124,0.370641283205965,0.414507969041735,0.701379065444722,1,0.840625000000001,1
"Castellaniella defragrans",-1.64425482654261,-3.53442654202426,0.47920288519021,4.79162779451847,4.30086448359325,0.950588068219377,0.12435426095506,0.208146144333684,1,0.26796875,1
"Castellaniella sp. MT123",-0.762025833624966,-2.43924581310372,-0.436854373380791,1.60978734596693,6.7587571119286,0.198621284794156,0.409326634621006,0.886781766090928,1,0.833593750000001,0.999247142438453
"Pigmentiphaga sp. H8",2.54043527813768,3.18883993214365,1.80207832701903,1.92327175361693,6.2332953242428,0.253635903407173,0.458333428181143,0.688419248608058,1,0.96484375,1
"Pigmentiphaga sp. CHJ604",1.62043381108524,3.70210614638154,0.378620586121531,-1.87335700132804,4.20379599021119,-0.49235673265863,0.274612031782545,0.64452844614346,1,0.3265625,0.970494410693567
"Pigmentiphaga litoralis",-1.94855053877667,-1.89102574668102,-2.17124607265496,-1.65907304795443,6.68787849875557,-0.19515669188863,0.409326634621006,0.732584430931399,1,0.621875000000001,0.987299502427541
"Kerstersia gyiorum",-1.57117633823543,-3.41297604822596,0.813793705655257,3.88677279944904,3.92448092137914,0.920465431498481,0.130210178480212,0.247278566450123,1,0.2765625,1
"Paralcaligenes sp. KSB-10",-1.40524176012019,-3.60117710429925,0.626633727857087,3.83615315392665,4.10326620705737,0.922129947907096,0.119793704330181,0.238374328752103,1,0.2625,1
"Orrella dioscoreae",1.41508971375408,-1.52040946576404,1.62277152492802,3.85880180209083,5.68657452920126,0.678194990952262,0.218750930036074,0.317711120286221,1,0.399999999999999,1
"Roseateles depolymerans",0.0119221276183499,-1.6142517580569,0.301967587758435,1.78881233686583,5.39293407001078,0.337303046431605,0.312500493206364,0.582063537508021,1,0.670312500000001,1
"Paucibacter sp. KCTC 42545",-0.307491660472859,-1.71980127472347,-0.00743306675183497,1.4669562600218,4.91033893612529,0.304456725569648,0.401041899485425,0.666474655692336,1,0.824218750000001,1
"Roseateles amylovorans",-1.60974093288686,-3.59508780364788,-0.697840454098626,3.33785337755278,3.84523803930984,0.870623669946827,0.176167051036588,0.301773675715327,1,0.38203125,1
"Kinneretia aquatilis",-0.593659530401503,-1.58087749382848,-0.37544320289267,0.745798306162273,4.30463324870107,0.215173816872791,0.398963966228268,0.62865106526465,1,0.758593750000001,0.999364943384982
"Paucibacter sediminis",-1.62881600492492,-3.77407908011365,-0.245039222732343,3.48951604636494,3.57057017180641,0.950601649581852,0.114585480082425,0.224951553362234,1,0.27890625,1
"Sphaerotilus microaerophilus",-1.52832898418567,-3.71818195622789,0.118038697212615,4.10931422313239,3.93245432552006,0.956452798330905,0.165804460157045,0.265441772671087,1,0.3234375,1
"Sphaerotilus natans",2.03432883095458,2.33410108427655,1.92866657027751,-0.786326205908628,5.155623394374,-0.191937289745749,0.347150636268329,0.759504588028874,1,0.44375,0.975307696656765
"Caldimonas thermodepolymerans",2.23921443541215,-2.04028905002053,3.54500581267286,5.19501097948563,7.27901841984542,0.843833498544794,0.22279882279503,0.286280615627525,1,0.404687499999999,1
"Caldimonas brevitalea",-1.66480060040408,-3.42383040660669,-0.0913153348981091,3.32085236723018,3.67970967136817,0.889895512676021,0.140626680483796,0.280804129249909,1,0.32890625,1
"Piscinibacter gummiphilus",3.03579281720078,3.57855869074008,2.14929617280174,-0.815298191421467,1.69632709116141,-0.259533429905986,0.362694632748351,0.85764493416474,1,0.503125,1
"Rubrivivax gelatinosus",1.55724475517796,-2.26061921681286,1.74589562566144,4.87175466868329,6.7498298278901,0.689024358918997,0.229167533102453,0.309675739517214,1,0.399999999999999,1
"Inhella inkyongensis",-1.60968249175252,-3.41343756297683,-0.540185101831565,3.23194108818498,3.62772137490695,0.813580992759088,0.166668022947628,0.291505091922434,1,0.35859375,1
"Tepidimonas taiwanensis",1.58537388092759,-1.65925274488998,1.92291197975707,2.03298238217317,5.4779550146997,0.452048728921938,0.302083863853441,0.492130761778241,1,0.61015625,1
"Xylophilus sp. GOD-11R",-2.16206917057651,-2.2229830945145,-2.01675022263376,-1.84949578819915,8.50536079531636,-0.233336046023555,0.421875181024094,0.715799674272307,1,0.622656250000001,0.986387281740098
"Xylophilus rhododendri",0.605159788646231,-2.06936953277139,1.31919461287216,3.1336457499123,7.89881933915184,0.28214401671736,0.409326634621006,0.721876431575038,1,0.8921875,1
"Aquabacterium olei",-2.44530603951543,-3.38241187481012,2.16421153449434,5.00702098179849,6.36480321393652,0.699547909877388,0.274612031782545,0.448299483012958,1,0.548437500000001,1
"Aquabacterium sp. J223",0.826447325080251,-1.66176347424666,1.55511735018128,5.17875469530878,7.54774212209562,0.888135724537525,0.229167533102453,0.24062094969846,1,0.422656249999999,1
"Rhizobacter sp. AJA081-3",-1.4991927092152,-3.56101752900992,1.38832919934985,4.4592251559607,4.20630621105924,1.02826445547894,0.108810546268712,0.204959354710059,1,0.26640625,1
"Neisseria sp. oral taxon 014",-1.8557110597173,-1.88896425626426,-1.77529480561314,-1.57206703839286,7.14818027469172,-0.145153774452802,0.453125106902353,0.711369054295353,1,0.611718750000001,0.983647414251125
"Neisseria sp. CCUG12390",-1.47852055144433,-3.79276522310353,0.28676760821771,3.71379806522479,3.76056702696082,0.906649197506338,0.108810546268712,0.233635986949762,1,0.2734375,1
"Neisseria sp. RH3002v2g",-1.87545551750186,-1.81608725564278,-1.99961110643739,-0.943536195917709,6.37648224540931,-0.160585948803258,0.398963966228268,0.765302892129267,1,0.600000000000001,0.985014310527976
"Neisseria sicca",-1.44071191328578,-3.31586425511132,3.19357341201685,6.31115586307103,5.10356496918467,1.14348044376157,0.119793704330181,0.174586680700516,1,0.2609375,1
"Neisseria dumasiana",-1.56710328241627,-3.38884076458778,-0.449340447197814,4.00039696511651,3.91079445202128,0.823920619331692,0.151043204556575,0.244623565316275,1,0.29375,1
"Neisseria bacilliformis",-1.74369204461812,-1.5977814066478,-2.3409476463192,-2.20204941618293,7.66745037696561,-0.249704196814962,0.383419964923157,0.707805102294842,1,0.568750000000001,0.982012067483136
"Neisseria subflava",2.19184063407602,-1.60574574991899,2.48772862853813,2.57322506965197,7.14530440449041,0.254185123781335,0.414507969041735,0.77314057392103,1,0.854687500000001,1
"Neisseria elongata",0.780762946367059,-1.68656124871213,1.08114841942501,1.77702298287455,6.49117180825537,0.253892767870941,0.411458539964782,0.792232104331365,1,0.850000000000001,0.999373508353222
"Eikenella exigua",-1.76258369830293,-3.58841709981063,0.481502090473953,4.22466482494774,4.08929348239457,0.943412323777278,0.129535516266677,0.233590954798072,1,0.2984375,1
"Eikenella corrodens",-1.96194546718944,-1.72913785773094,-2.39500712166993,-0.830674170786008,6.60032072064789,-0.122207676203261,0.411458539964782,0.739758884964123,1,0.582812500000001,0.980362471841615
"Conchiformibius steedae",-1.59843498476608,-3.58991039983812,-0.328232281446976,3.66280217353594,3.93547259757954,0.85439221921802,0.151043204556575,0.281969879729605,1,0.340625,1
"Uruburuella suis",1.44825017670813,-1.37379855497291,1.96414139911637,4.93964439379122,5.62931954581148,0.868746084183404,0.22279882279503,0.193243002517136,1,0.382031249999999,1
"Aquella oligotrophica",-1.69281671823375,-3.68419517314559,0.938382372470224,4.05644231209178,3.9191741040879,1.06013351903706,0.119793704330181,0.239712313512194,1,0.29375,1
"Kingella oralis",-1.53834217035427,-3.50939464310075,-0.548294674712832,3.33915421678811,3.62678525311783,0.755622479719498,0.187501159223769,0.315666098186873,1,0.371875,1
"Bergeriella denitrificans",-1.58852751965841,-3.37540677776624,0.662738296218286,3.9691788037066,3.80461548962331,0.915682307284976,0.130210178480212,0.232708903166027,1,0.28671875,1
"Snodgrassella alvi",0.830725453706892,-1.4496375936928,1.41380836872801,2.89762816037358,5.36877036058677,0.601970204795976,0.223959230903001,0.344293721651836,1,0.423437499999999,1
"Paralysiella testudinis",-2.22875395826199,-2.16609981817379,-2.3941964793548,-1.79919757027507,6.48401807315846,-0.25041344558224,0.39062525967192,0.701020225154029,1,0.598437500000001,0.982244347769673
"Paludibacterium yongneupense",1.77961005795245,-2.00689204140747,2.33078911803754,3.24322245996756,6.97738286860679,0.394718194379864,0.395833579489825,0.661047361350373,1,0.833593750000001,1
"Paludibacterium paludis",3.14279453790413,3.0761538172338,3.19743662177313,0.549474157143569,4.07120452012415,0.162112751370886,0.375000301404768,0.567753164640194,1,0.798437500000001,1
"Chromobacterium sp. CV08",2.36916335648532,-1.97051561569045,3.66653205008339,5.59291935982818,5.83763432462796,0.908929716913169,0.208334332711949,0.219529879909879,1,0.371874999999999,1
"Chromobacterium sp. IIBBL 290-4",-0.649550978764708,-1.94050633269024,-0.415627504702865,1.87411924728991,6.36438577735614,0.22725887693936,0.421875181024094,0.812338913560213,1,0.868750000000001,1
"Vogesella sp. LIG4",-1.52810378881472,-3.40907797811238,1.05903840468263,4.48793874399819,3.92995011830983,1.13565076433173,0.0989608748927561,0.192570277805987,1,0.26171875,1
"Vogesella sp. XCS3",-1.40660351316872,-3.48571660117465,1.49823946888042,4.25985915811052,3.91458292948587,1.01120630780428,0.109377266019354,0.231582039230387,0.996144935566844,0.27109375,1
"Chitiniphilus purpureus",2.21621529978786,-2.00325384620057,3.36074548230054,5.08029482635278,6.15322442145309,0.69160614870122,0.248705415398428,0.368012298586642,1,0.418749999999999,1
"Chitiniphilus eburneus",1.63489117513308,1.58678527660273,1.64494506586671,2.84518386099429,7.16600015210412,0.56740843461459,0.338542074137571,0.350360326529479,1,0.753906250000001,1
"Chitinibacter fontanus",-0.597537848665816,-2.00853327166813,-0.313036855677739,0.948732597201545,5.54179627036933,0.129400660815998,0.435233307989157,0.807123626253644,1,0.864062500000001,1
"Silvimonas soli",0.0320754025968828,-1.65784101707066,0.305199083291606,1.6191079731687,6.10246491606869,0.23540293647934,0.406250219647385,0.822673736873938,1,0.864062500000001,1
"Iodobacter fluviatilis",-1.8064336551966,-1.73611131994135,-2.04849648590876,-1.23803465425533,6.37602173134091,-0.163009988383318,0.419689303598504,0.733770655175889,1,0.616406250000001,0.985914393310283
"Laribacter hongkongensis",-1.5469707366683,-3.4614198644968,2.05528578218366,4.96550455533264,4.13474938967422,1.1835064347467,0.134716778472618,0.207045680670673,0.99502457538718,0.2765625,1
"Aquaspirillum sp. LM1",-1.45720950441909,-3.38733590628433,1.27609146319673,3.9709124488858,3.74940321718836,0.897168969167807,0.12435426095506,0.258101369868755,1,0.3125,1
"Azoarcus sp. DD4",-1.46066965175623,-3.48892548238882,1.10800588069321,4.70323586630709,4.17471474608844,1.09361500271081,0.151043204556575,0.213999191783269,1,0.27265625,1
"Azoarcus sp. KH32C",1.85291537541334,2.4907469622041,0.0472816412936261,-1.5473876174243,4.3739170649178,-0.296670966208348,0.341969304696059,0.696881104790284,1,0.45078125,0.984958422859564
"Azoarcus sp. DN11",-2.63797127166544,-3.49705571673242,2.3633412073578,5.8041203351112,7.51488468359934,0.740670379608911,0.243524094720476,0.418360367433859,1,0.53203125,1
"Thauera sp. WB-2",2.5021490773635,-1.95497124327224,3.75004804364877,5.45496033268818,5.38253558297065,0.759332323400801,0.208334332711949,0.309699662343689,1,0.404687499999999,1
"Thauera aminoaromatica",1.75406652019154,-2.43633415897907,2.53173663701405,4.63683624021357,6.15656580854503,0.879730569798704,0.208334332711949,0.227468074108239,1,0.403124999999999,1
"Parazoarcus communis",1.45754471104691,2.07062827750153,1.26204389560718,0.191592748183565,4.45715795215622,0.0357293584032895,0.47395839236168,0.849629309856887,1,0.866406250000001,1
"Pseudazoarcus pumilus",-2.06171497521183,-2.04581380540818,-2.0714658343906,-1.16883942515093,7.42525914274135,-0.137956829311998,0.41666686042708,0.78410142579931,1,0.623437500000001,0.987494783476403
"Dechloromonas aquae",-2.32251311979732,-2.04131193866228,-2.75633805476972,0.0713953859365759,6.81235653016664,0.00763617437950445,0.484375035355462,0.85215266310668,1,0.775781250000001,0.997176741868084
"Azonexus sp. IMCC34842",-1.76978207986942,-1.54903863275017,-2.60492626225501,-0.579683098632643,6.82979328826694,-0.072934381541269,0.409326634621006,0.762415391545557,1,0.568750000000001,0.974549019691454
"Quatrionicoccus australiensis",-1.63759623636315,-3.52400065652857,-0.385058538081282,3.41325737730589,3.61203792704195,0.905490631051448,0.161459746405536,0.275223600714282,1,0.32734375,1
"Ferribacterium limneticum",-1.89994158937757,-1.6949984107026,-2.27795055486815,-1.21682255374299,6.54208060971157,-0.166839439030768,0.39062525967192,0.714995028551586,1,0.590625000000001,0.986248858306427
"Azospira restricta",3.06631352285648,3.19319093369502,3.02872065669734,-0.261491936660645,5.71829018214625,-0.039381351420309,0.442708464566388,0.887122664128483,1,0.673437500000001,0.998473310857065
"Azospira inquinata",1.03610931635338,-1.5621492412706,1.93762314024336,3.06695736997692,4.68401634535713,0.560937674743326,0.264249382845496,0.421153278452988,1,0.52421875,1
"Aromatoleum aromaticum",-0.260085874388555,-2.12477459590352,0.102696626853922,1.82116255237861,6.80122859805613,0.219461676298256,0.406250219647385,0.75680822807717,1,0.838281250000001,1
"Niveibacterium terrae",-0.840260903378438,-3.73607139002578,0.815494558801861,6.29578269407396,6.13983397989085,1.24659274235851,0.0259172268997107,0.153184804570494,1,0.121875,1
"Fluviibacter phosphoraccumulans",-1.58894611969484,-3.57794038498474,0.404122855056299,3.52976512372849,3.82891678977808,0.90332247195632,0.119793704330181,0.24133889171357,1,0.28359375,1
"Thiobacillus sp.",-2.4204571583928,-3.47975108666372,1.5206138294731,4.50615447967764,6.0615444637254,0.654022241296719,0.269430706949312,0.454900871399342,1,0.550781250000001,1
"Sulfuritortus calidifontis",3.27132337317508,3.18974344285837,3.3309566869994,0.0259811202778959,5.30687022609019,0.00367668270971825,0.489583356890848,0.545486930018582,1,0.810937500000001,0.999390699760766
"Sulfuriferula sp. AH1",-1.72219566578332,-3.62139084875107,0.171382695976554,4.54424292746341,4.49307796268437,0.916791402740994,0.125001937486737,0.218702311676621,1,0.2703125,1
"Sulfurimicrobium lacus",-1.76374804066406,-3.62326742731471,0.220102511406722,3.60245549268741,3.94638551800038,0.876829069162829,0.14507932060197,0.26499907370534,0.999793129138435,0.3078125,1
"Sulfuricella denitrificans",-0.992225170722675,-1.93229876162658,-0.672790638577048,0.758486433671109,5.47425357534697,0.118410104624915,0.463541749522704,0.82650910389333,1,0.854687500000001,1
"Methylophilus methylotrophus",-1.72036766069811,-3.52733238828466,-0.169524566176237,3.18719060341496,3.49643595193118,0.916127011038624,0.139898046804075,0.269058267359789,1,0.309375,1
"Candidatus Nitrotoga arctica",-1.57207134669481,-1.40104607392821,-1.88150104429775,-1.97258221753515,6.77625177680428,-0.260040850460914,0.398963966228268,0.700840125485814,1,0.606250000000001,0.986390000428682
"Sideroxydans sp. CL21",0.408512969290372,3.39498916615825,-0.625248988890508,-2.8676057441426,4.51202033301847,-0.564512186653832,0.265625679004813,0.518279433826845,1,0.2984375,0.965073848843105
"Ferriphaselus amnicola",-1.65400968574548,-1.60703340448268,-2.08321893639489,-1.88368209653933,5.90504748827863,-0.26606615710843,0.385416940043501,0.673976944778704,1,0.582812500000001,0.980589713309459
"Usitatibacter rugosus",-1.62498600480434,-3.68956876932328,-0.109013996619842,4.21287864462627,3.90414170976772,0.920562924419656,0.134716778472618,0.210713705372241,1,0.271875,1
"Usitatibacter palustris",1.19036757782172,2.65505456862773,1.04015752638426,-1.68591995715004,4.38581092661675,-0.339611064030444,0.253886737017369,0.685435932521106,1,0.303125,0.953265480784146
"Methyloversatilis sp.",1.07133129776529,2.2806551301383,0.897017205112402,-1.4736973101566,3.85066335092345,-0.308507325492902,0.300518665469849,0.72943393518455,1,0.3265625,0.969792613923877
"Methyloversatilis sp. RAC08",0.312718982062151,-1.54077879791694,0.725585173467735,1.54496736719645,5.07468128910903,0.266404686707786,0.404145300346379,0.74974582665547,1,0.861718750000001,1
"Sulfuricystis multivorans",-1.65975380667878,-3.66811183870804,0.499572076011525,3.50104781842414,3.2696288543385,1.02348779163249,0.103629329404354,0.214078235131673,1,0.24765625,1
"Nitrosomonas sp.",-1.61074425744923,-3.42213746625671,-0.287107616807271,3.17609977335945,3.19960762341345,0.848023638110033,0.134716778472618,0.261161417454557,1,0.31171875,1
"Candidatus Accumulibacter phosphatis",-0.0820492163042399,-1.75251220290756,0.243422275558135,1.14688200004877,4.53296542070175,0.270801120113027,0.336787973446622,0.610393499177171,1,0.671875000000001,1
"Casimicrobium huifangae",-0.85721286291281,-1.91689902607264,-0.591991054682639,1.64532078637532,5.39437693188158,0.299985335226018,0.333333757183061,0.587355434077974,1,0.655468750000001,1
"Chitinivorax sp. PXF-14",-1.57312868483975,-3.71698200563821,0.630551801894303,4.16082539874445,3.77795874006972,0.97240138248876,0.104169063671829,0.228098307337614,1,0.275,1
"Acidithiobacillus ferriphilus",2.49312510224654,3.40569397646702,-0.504626152519874,-1.80406554730647,5.17820536717566,-0.409806994502453,0.279793357301702,0.602526662553331,1,0.31953125,0.968986418708667
"Acidithiobacillus ferrianus",-2.4267931773934,-3.67397398924705,1.67728083960176,4.50889122106,6.74496936584819,0.650917497416442,0.265625679004813,0.460716991335722,1,0.530468750000001,1
"Acidithiobacillus thiooxidans",-2.39298776025827,-3.40653669802024,0.758263019380651,4.42687267941157,8.01406642627897,0.675077637269712,0.276042299993488,0.41363004783656,1,0.525,1
"Thermithiobacillus tepidarius",1.24124028322757,1.90493949562845,0.118066984941599,-1.96699172285515,5.21997855672803,-0.358766847112714,0.317708808579265,0.606098358691293,1,0.41640625,0.97661093527859
